name,state,lat,lon,population,country
Greenwood,SC,34.1947,-82.1542,22536,US
West Springfield,VA,38.7771,-77.2268,22532,US
Cottage Lake,WA,47.7466,-122.0755,22518,US
Arbutus,MD,39.2428,-76.6922,22507,US
Biddeford,ME,43.4673,-70.4511,22498,US
West Puente Valley,CA,34.0513,-117.9681,22495,US
Corcoran,CA,36.0841,-119.5613,22491,US
Mount Pearl Park,NL,47.5189,-52.8058,22477,CA
Crystal,MN,45.0377,-93.3599,22476,US
Acworth,GA,34.0566,-84.6716,22473,US
Catano,PR,18.4375,-66.144,22467,US
Bloomingdale,IL,41.9497,-88.0895,22457,US
La Porte,IN,41.6069,-86.7142,22449,US
Lakeside,CA,32.856,-116.904,22447,US
Sunny Isles Beach,FL,25.9385,-80.1246,22437,US
Ozark,MO,37.0365,-93.2158,22417,US
Evans,CO,40.366,-104.739,22396,US
Montclair,VA,38.6111,-77.34,22387,US
Seymour,IN,38.9476,-85.8911,22371,US
Bear,DE,39.6189,-75.6808,22370,US
Saint-Lazare,QC,45.4,-74.1333,22354,CA
Suwanee,GA,34.0508,-84.0686,22349,US
Villa Park,IL,41.8865,-87.9779,22345,US
Junction City,KS,39.0277,-96.8508,22331,US
East Peoria,IL,40.6736,-89.5419,22324,US
Chambersburg,PA,39.9315,-77.6556,22319,US
Owen Sound,ON,44.5667,-80.9333,22318,CA
Silver Firs,WA,47.8635,-122.1497,22306,US
Middleton,WI,43.1064,-89.5059,22301,US
Brockville,ON,44.5833,-75.6833,22293,CA
Ruston,LA,32.5328,-92.6363,22284,US
Waxhaw,NC,34.9363,-80.7439,22275,US
Sanford,ME,43.4244,-70.7573,22247,US
Otsego,MN,45.266,-93.6201,22245,US
Kapolei,HI,21.3399,-158.0677,22232,US
Sun Valley,NV,39.6104,-119.777,22228,US
Ashland,CA,37.6942,-122.1159,22210,US
Mustang,OK,35.3917,-97.7246,22192,US
Duarte,CA,34.161,-117.9504,22184,US
Chestermere,AB,51.05,-113.8225,22163,CA
Carbondale,IL,37.7221,-89.2237,22158,US
Columbia Heights,MN,45.0484,-93.2472,22155,US
West Carson,CA,33.8229,-118.2931,22143,US
Winter Gardens,CA,32.8376,-116.9268,22131,US
Kingsville,ON,42.1,-82.7167,22119,CA
Hastings,MN,44.7318,-92.8538,22117,US
Klamath Falls,OR,42.2195,-121.7754,22115,US
Green Valley,AZ,31.8393,-111.0009,22114,US
Lino Lakes,MN,45.1679,-93.083,22113,US
Shelby,NC,35.2904,-81.5451,22100,US
Bonney Lake,WA,47.1791,-122.17,22090,US
Cudahy,CA,33.9631,-118.183,22087,US
East Ridge,TN,34.9973,-85.2285,22070,US
Oxford,AL,33.5967,-85.8687,22063,US
Mesquite,NV,36.8032,-114.133,22059,US
Allison Park,PA,40.573,-79.9603,22045,US
Mountain Brook,AL,33.4871,-86.74,22029,US
Bothell West,WA,47.8056,-122.2401,22029,US
Rio Rico,AZ,31.4957,-110.9885,22017,US
Clarksville,IN,38.322,-85.7673,22016,US
Groveland,FL,28.6098,-81.8246,22012,US
Sedalia,MO,38.7059,-93.234,22003,US
North Ogden,UT,41.3123,-111.9584,21947,US
Centerton,AR,36.3566,-94.2971,21920,US
Chillicothe,OH,39.3393,-82.9939,21902,US
Battle Ground,WA,45.7766,-122.5413,21886,US
Darien,IL,41.7448,-87.9822,21879,US
Clemmons,NC,36.0319,-80.3861,21871,US
Carlisle,PA,40.2,-77.2034,21852,US
Secaucus,NJ,40.781,-74.0659,21778,US
Yucca Valley,CA,34.1234,-116.4216,21770,US
Helena,AL,33.2837,-86.8791,21769,US
Birmingham,MI,42.5446,-83.2166,21763,US
Dickinson,TX,29.4548,-95.0589,21753,US
Oxford,OH,39.5061,-84.7446,21753,US
Merrick,NY,40.6515,-73.5535,21744,US
Blue Island,IL,41.6578,-87.6811,21741,US
Golden Valley,MN,44.9901,-93.3591,21725,US
Lindenwold,NJ,39.8173,-74.9898,21719,US
Port Alberni,BC,49.2339,-124.805,21711,CA
Pascagoula,MS,30.3666,-88.5506,21710,US
Springwater,ON,44.4333,-79.7333,21701,CA
American Canyon,CA,38.1796,-122.2583,21691,US
Stephenville,TX,32.2147,-98.2205,21682,US
Willowbrook,CA,33.9209,-118.2356,21681,US
Granite Bay,CA,38.7601,-121.1714,21673,US
East Patchogue,NY,40.7704,-72.9817,21673,US
Pleasant Prairie,WI,42.5266,-87.8895,21669,US
Snellville,GA,33.8562,-84.0038,21620,US
Scugog,ON,44.09,-78.936,21617,CA
Selden,NY,40.8714,-73.0466,21604,US
Buckhall,VA,38.7239,-77.4476,21602,US
Port Hueneme,CA,34.1618,-119.2036,21582,US
New Castle,PA,40.9956,-80.3458,21579,US
Kihei,HI,20.7653,-156.4454,21567,US
West Haven,UT,41.2083,-112.0541,21563,US
Uxbridge,ON,44.1167,-79.1333,21556,CA
South Euclid,OH,41.524,-81.5245,21534,US
Montgomery,IL,41.7237,-88.3633,21515,US
Langley Park,MD,38.9897,-76.9808,21508,US
Bryant,AR,34.6152,-92.4914,21504,US
Lebanon,OH,39.4254,-84.2133,21501,US
Altoona,IA,41.6483,-93.4783,21495,US
Del City,OK,35.4483,-97.4408,21494,US
Rocky River,OH,41.4702,-81.8525,21490,US
Alliance,OH,40.9107,-81.1189,21478,US
Rosamond,CA,34.8658,-118.2155,21473,US
Fort St. John,BC,56.2465,-120.8476,21465,CA
Hanahan,SC,32.9302,-80.0027,21452,US
Tukwila,WA,47.475,-122.2728,21451,US
Imperial,CA,32.839,-115.572,21430,US
Wilmot,ON,43.4,-80.65,21429,CA
Elmwood Park,NJ,40.9049,-74.1201,21412,US
Milwaukie,OR,45.4445,-122.6219,21392,US
Massapequa,NY,40.6676,-73.4706,21389,US
West St. Paul,MN,44.9018,-93.0858,21382,US
Willmar,MN,45.1216,-95.0569,21378,US
Parsippany,NJ,40.8645,-74.4135,21345,US
Marquette,MI,46.544,-87.4082,21325,US
Mukilteo,WA,47.9096,-122.3035,21323,US
Midway,FL,30.4169,-87.0229,21317,US
Ashland,KY,38.4592,-82.6448,21295,US
Mililani Mauka,HI,21.4756,-157.9948,21278,US
Rancho San Diego,CA,32.7624,-116.9197,21272,US
South Lake Tahoe,CA,38.9393,-119.9828,21269,US
Ashland,OR,42.1905,-122.6992,21259,US
Geneva,IL,41.8833,-88.3242,21258,US
Bayou Cane,LA,29.6243,-90.751,21253,US
Hayesville,OR,44.9793,-122.9738,21246,US
Mount Pleasant,MI,43.5966,-84.7759,21236,US
Covington,WA,47.3667,-122.1045,21233,US
Essex,ON,42.0833,-82.9,21216,CA
Mineola,NY,40.747,-73.6394,21211,US
Carrboro,NC,35.9259,-79.0878,21204,US
Varennes,QC,45.6833,-73.4333,21198,CA
Woodlawn,VA,38.7332,-77.1149,21194,US
Five Corners,WA,45.6883,-122.5738,21194,US
Shafter,CA,35.4794,-119.2013,21193,US
Murphy,TX,33.0186,-96.6105,21188,US
New Hope,MN,45.0375,-93.3869,21181,US
Park Forest,IL,41.4817,-87.6867,21156,US
Gardner,MA,42.5845,-71.9868,21148,US
Hays,KS,38.8821,-99.3221,21143,US
North Amityville,NY,40.7005,-73.4119,21138,US
North Liberty,IA,41.7438,-91.6112,21125,US
Tullahoma,TN,35.3721,-86.2172,21103,US
Arlington,WA,48.1701,-122.1442,21095,US
Howard,WI,44.5703,-88.0928,21087,US
Rose Hill,VA,38.7872,-77.1085,21066,US
Baldwin,PA,40.369,-79.9669,21057,US
Montrose,CO,38.4689,-107.859,21044,US
Oro-Medonte,ON,44.5667,-79.5833,21036,CA
Fort Walton Beach,FL,30.4255,-86.6222,21025,US
Gallup,NM,35.5182,-108.7431,21023,US
Lorton,VA,38.6983,-77.2164,20991,US
Stevenson Ranch,CA,34.3894,-118.5883,20990,US
Hyattsville,MD,38.9613,-76.9548,20966,US
Germantown,WI,43.2343,-88.1217,20962,US
Valinda,CA,34.04,-117.93,20962,US
Mill Creek,WA,47.8631,-122.2037,20956,US
Arnold,MO,38.4297,-90.3733,20956,US
Mont-Royal,QC,45.5161,-73.6431,20953,CA
Grayslake,IL,42.3405,-88.0338,20929,US
Harvey,LA,29.8876,-90.0666,20915,US
South Holland,IL,41.5977,-87.6022,20911,US
Candler-McAfee,GA,33.7267,-84.2723,20905,US
East Moline,IL,41.5199,-90.3879,20904,US
Wade Hampton,SC,34.8821,-82.3336,20898,US
Florida Ridge,FL,27.5805,-80.3848,20889,US
Beaumont,AB,53.3572,-113.4147,20888,CA
Ellensburg,WA,46.9999,-120.5475,20874,US
Dolton,IL,41.6284,-87.5979,20825,US
Saco,ME,43.539,-70.4624,20819,US
Murrysville,PA,40.4456,-79.6554,20817,US
Culpeper,VA,38.4704,-78.0001,20794,US
Hauppauge,NY,40.8211,-73.2109,20793,US
Louisville,CO,39.971,-105.1441,20786,US
Westbrook,ME,43.6954,-70.3539,20775,US
Sulphur,LA,30.2286,-93.3566,20775,US
South Burlington,VT,44.4622,-73.2202,20756,US
Meadowbrook,VA,37.4301,-77.474,20749,US
Northfield,MN,44.455,-93.1698,20742,US
Makakilo,HI,21.3591,-158.0813,20735,US
Forest Lake,MN,45.2536,-92.9582,20729,US
Pleasantville,NJ,39.39,-74.5169,20712,US
Merrifield,VA,38.8731,-77.2426,20698,US
Elko,NV,40.8381,-115.7678,20696,US
North Bellmore,NY,40.6904,-73.539,20689,US
Baie-Comeau,QC,49.2167,-68.15,20687,CA
Silverdale,WA,47.6663,-122.6828,20685,US
West Chester,PA,39.9601,-75.6058,20666,US
West Pensacola,FL,30.4263,-87.2679,20665,US
Frankfort,IL,41.4892,-87.8363,20651,US
Old Jamestown,MO,38.8394,-90.2847,20651,US
West Hempstead,NY,40.6959,-73.6507,20648,US
Piqua,OH,40.1506,-84.2441,20646,US
Pittsburg,KS,37.4129,-94.6985,20637,US
Crest Hill,IL,41.5723,-88.1124,20628,US
South St. Paul,MN,44.8877,-93.0411,20611,US
Lockport,NY,43.1698,-78.6956,20610,US
Vicksburg,MS,32.3173,-90.8868,20589,US
Riverview,NB,46.0613,-64.8052,20584,CA
Parma Heights,OH,41.3865,-81.7637,20581,US
Lealman,FL,27.8197,-82.6847,20567,US
Bethany,OK,35.5071,-97.6418,20560,US
Painesville,OH,41.724,-81.2536,20548,US
Portland,TX,27.8942,-97.3278,20543,US
Libertyville,IL,42.287,-87.967,20525,US
Cobourg,ON,43.9667,-78.1667,20519,CA
Boerne,TX,29.7847,-98.7292,20518,US
Sidney,OH,40.2891,-84.1667,20501,US
Cranbrook,BC,49.5097,-115.7667,20499,CA
Tavares,FL,28.792,-81.7352,20463,US
Morristown,NJ,40.7967,-74.4772,20453,US
Westminster,MD,39.5796,-77.0067,20445,US
South Milwaukee,WI,42.912,-87.8627,20442,US
Bartow,FL,27.8868,-81.8214,20438,US
Golden,CO,39.7406,-105.2118,20417,US
Adrian,MI,41.8994,-84.0447,20395,US
East Massapequa,NY,40.6742,-73.4359,20377,US
Harrison,NJ,40.7431,-74.1531,20369,US
Terrell,TX,32.734,-96.2931,20366,US
Yellowknife,NT,62.4709,-114.4053,20340,CA
Lynbrook,NY,40.6579,-73.6742,20325,US
Monroe,MI,41.9155,-83.3849,20320,US
Lincolnia,VA,38.8158,-77.1543,20320,US
Sherwood,OR,45.3594,-122.8427,20307,US
Shelbyville,IN,39.5352,-85.7793,20296,US
Palisades Park,NJ,40.8472,-73.9966,20290,US
Rolla,MO,37.9459,-91.7607,20287,US
North Bay Shore,NY,40.7602,-73.2617,20282,US
Punta Gorda,FL,26.8941,-82.0513,20278,US
East Hemet,CA,33.7301,-116.941,20257,US
Alamo,TX,26.181,-98.1177,20255,US
Greenfield,CA,36.3242,-121.2428,20232,US
Harvey,IL,41.6076,-87.652,20230,US
Lomita,CA,33.7933,-118.3175,20225,US
Alton,TX,26.2884,-98.3098,20214,US
Knightdale,NC,35.7911,-78.4966,20214,US
Universal City,TX,29.5521,-98.3074,20189,US
South Frontenac,ON,44.5081,-76.4939,20188,CA
Claremore,OK,36.3146,-95.6095,20166,US
Melissa,TX,33.2891,-96.5573,20136,US
Highland,UT,40.4276,-111.7957,20119,US
Port Angeles,WA,48.1141,-123.4565,20118,US
Riviere-du-Loup,QC,47.8333,-69.5333,20118,CA
Sand Springs,OK,36.1353,-96.1283,20117,US
Englewood,FL,26.9717,-82.3524,20091,US
Sweetwater,FL,25.7785,-80.376,20085,US
Lynn Haven,FL,30.2337,-85.637,20081,US
Royse City,TX,32.9762,-96.3175,20037,US
Port Colborne,ON,42.8833,-79.25,20033,CA
Boone,NC,36.2111,-81.6669,20032,US
Forest Park,OH,39.2861,-84.5258,20025,US
Mayfield Heights,OH,41.5174,-81.4534,20022,US
Mokena,IL,41.5327,-87.8781,20021,US
Whitehall,OH,39.9682,-82.8833,20019,US
Salmon Creek,WA,45.7099,-122.6632,20017,US
St. Michael,MN,45.2014,-93.692,20010,US
Rosedale,MD,39.3266,-76.5084,20002,US
Brigham City,UT,41.5035,-112.0453,19992,US
Springboro,OH,39.5615,-84.2348,19980,US
Angleton,TX,29.1721,-95.4293,19972,US
Knik-Fairview,AK,61.5082,-149.6252,19972,US
Zachary,LA,30.6643,-91.1634,19952,US
Miamisburg,OH,39.6322,-84.2724,19948,US
La Canada Flintridge,CA,34.2097,-118.2002,19935,US
Altamont,OR,42.198,-121.7248,19927,US
Saint-Augustin-de-Desmaures,QC,46.7333,-71.4667,19907,CA
Erlanger,KY,39.0109,-84.5864,19875,US
St. Andrews,SC,34.051,-81.1057,19868,US
Ypsilanti,MI,42.244,-83.6208,19857,US
North Myrtle Beach,SC,33.8232,-78.7082,19855,US
Nogales,AZ,31.3624,-110.9336,19841,US
Lake Zurich,IL,42.1956,-88.087,19832,US
Plattsburgh,NY,44.6951,-73.4563,19830,US
Republic,MO,37.1452,-93.4446,19829,US
Cimarron Hills,CO,38.8597,-104.6995,19817,US
Huntsville,ON,45.3333,-79.2167,19816,CA
Oregon,OH,41.6524,-83.4321,19799,US
Nanuet,NY,41.0957,-74.0155,19799,US
Sainte-Marthe-sur-le-Lac,QC,45.53,-73.93,19797,CA
Palm Valley,FL,30.2011,-81.3948,19796,US
Broadview Heights,OH,41.3196,-81.6779,19771,US
Casa de Oro-Mount Helix,CA,32.764,-116.9688,19765,US
Sartell,MN,45.6188,-94.2206,19758,US
Monroe,WA,47.8595,-121.9851,19755,US
Lackawanna,NY,42.8182,-78.8325,19753,US
Oroville,CA,39.4999,-121.5634,19752,US
Durant,OK,33.9949,-96.3923,19746,US
Lloydminster,AB,53.2807,-110.035,19739,CA
Prunedale,CA,36.8064,-121.6555,19723,US
Agoura Hills,CA,34.151,-118.7609,19721,US
Fayetteville,GA,33.4501,-84.471,19719,US
Melville,NY,40.7824,-73.4088,19714,US
Plainview,TX,34.1911,-101.7235,19711,US
Naples,FL,26.1504,-81.7936,19704,US
East Northport,NY,40.8791,-73.3233,19700,US
Lexington,NC,35.8018,-80.2682,19690,US
Dixon,CA,38.4469,-121.825,19683,US
Zephyrhills,FL,28.2409,-82.1797,19668,US
La Crescenta-Montrose,CA,34.2322,-118.2353,19660,US
Westmount,QC,45.4833,-73.6,19658,CA
Harrisburg,NC,35.3125,-80.6485,19633,US
Hawthorne,NJ,40.9579,-74.1582,19628,US
Kingsland,GA,30.8194,-81.7216,19627,US
Russell,ON,45.2569,-75.3583,19598,CA
Warrensburg,MO,38.7627,-93.726,19582,US
Les Coteaux,QC,45.28,-74.23,19582,CA
Brushy Creek,TX,30.5128,-97.7386,19576,US
Cocoa,FL,28.382,-80.7675,19554,US
Iselin,NJ,40.5697,-74.3172,19551,US
Hermiston,OR,45.8326,-119.2854,19546,US
Arvin,CA,35.1944,-118.8306,19539,US
Mebane,NC,36.0852,-79.2736,19538,US
Crowley,TX,32.5781,-97.3585,19532,US
Deerfield,IL,42.1654,-87.8516,19518,US
Clifton,CO,39.0764,-108.4605,19518,US
Madisonville,KY,37.3409,-87.5034,19515,US
Orinda,CA,37.8808,-122.179,19514,US
Kinston,NC,35.2747,-77.5939,19505,US
Forest Park,GA,33.6209,-84.359,19504,US
Cedar Mill,OR,45.5355,-122.8006,19471,US
Maitland,FL,28.6295,-81.3718,19469,US
Phoenixville,PA,40.1359,-75.5201,19452,US
Lennox,CA,33.938,-118.3586,19449,US
Winder,GA,33.9917,-83.7218,19437,US
Salmon Arm,BC,50.7022,-119.2722,19432,CA
Evergreen Park,IL,41.7213,-87.7013,19420,US
Lake Forest,IL,42.238,-87.8596,19416,US
Albany,CA,37.8897,-122.3018,19414,US
Kirkland,QC,45.45,-73.8667,19413,CA
Durango,CO,37.2659,-107.8781,19411,US
Twinsburg,OH,41.322,-81.4451,19410,US
Seminole,FL,27.8435,-82.784,19396,US
Glenvar Heights,FL,25.709,-80.3155,19395,US
Maumelle,AR,34.8522,-92.4,19373,US
Tinton Falls,NJ,40.2708,-74.0949,19361,US
Stillwater,MN,45.0573,-92.8313,19355,US
Seagoville,TX,32.653,-96.5456,19352,US
Onalaska,WI,43.8883,-91.2075,19348,US
Lebanon,OR,44.5317,-122.9071,19344,US
Holtsville,NY,40.8124,-73.0447,19344,US
Point Pleasant,NJ,40.0772,-74.0702,19334,US
Corner Brook,NL,48.9287,-57.926,19333,CA
Brookfield,IL,41.8245,-87.847,19331,US
Cullman,AL,34.1775,-86.8407,19319,US
Liberal,KS,37.0466,-100.9295,19316,US
New Glasgow,NS,45.5926,-62.6455,19316,CA
Lakeway,TX,30.3544,-97.9864,19307,US
Dorval,QC,45.45,-73.75,19302,CA
Homewood,IL,41.5591,-87.661,19294,US
Country Walk,FL,25.633,-80.4353,19291,US
South El Monte,CA,34.0493,-118.0484,19287,US
Mead Valley,CA,33.8333,-117.2852,19286,US
Sheridan,WY,44.7961,-106.9642,19285,US
Beaconsfield,QC,45.4333,-73.8667,19277,CA
La Marque,TX,29.3683,-94.9941,19268,US
Springfield,TN,36.4949,-86.8711,19255,US
Central Point,OR,42.3764,-122.9111,19216,US
White Oak,OH,39.2106,-84.606,19216,US
Winchester,KY,38.0018,-84.1908,19213,US
Ocean Acres,NJ,39.743,-74.2805,19204,US
Ojus,FL,25.9563,-80.1606,19198,US
Ferndale,MI,42.4592,-83.1313,19190,US
West Mifflin,PA,40.3581,-79.9073,19190,US
Maryland City,MD,39.1016,-76.8051,19186,US
Orange,TX,30.1226,-93.7607,19177,US
Beltsville,MD,39.0394,-76.9211,19176,US
St. Marys,GA,30.7567,-81.5722,19166,US
Sudley,VA,38.7878,-77.4961,19162,US
San Carlos Park,FL,26.4765,-81.8193,19159,US
Pitt Meadows,BC,49.2333,-122.6833,19146,CA
Palestine,TX,31.7544,-95.6471,19136,US
Fox Crossing,WI,44.2228,-88.4763,19131,US
Midlothian,VA,37.4856,-77.6522,19120,US
Norwood,OH,39.1605,-84.4535,19114,US
Niagara-on-the-Lake,ON,43.2553,-79.0717,19088,CA
Oconomowoc,WI,43.0996,-88.4948,19080,US
Augusta,ME,44.3341,-69.7319,19077,US
Ammon,ID,43.4745,-111.9568,19064,US
Hermosa Beach,CA,33.8653,-118.3962,19063,US
Sylvania,OH,41.71,-83.7092,19055,US
Affton,MO,38.5499,-90.3264,19052,US
Gautier,MS,30.4106,-88.6568,19046,US
Ansonia,CT,41.3443,-73.0689,19033,US
Chowchilla,CA,37.1095,-120.2349,19020,US
Coronado,CA,32.6649,-117.1604,19015,US
Clive,IA,41.6147,-93.798,19012,US
Lansdale,PA,40.2417,-75.2812,19011,US
Panama City Beach,FL,30.237,-85.8776,18971,US
Prichard,AL,30.7735,-88.1301,18961,US
Colwood,BC,48.4236,-123.4958,18961,CA
Bradfordville,FL,30.5735,-84.2055,18953,US
Middlesex Centre,ON,43.05,-81.45,18928,CA
Ashland,OH,40.8668,-82.3156,18911,US
Trinity,FL,28.1809,-82.6582,18907,US
Martinsburg,WV,39.4582,-77.9776,18904,US
Rutherford,NJ,40.8203,-74.1057,18894,US
Roosevelt,NY,40.6797,-73.5837,18885,US
Johnstown,CO,40.3499,-104.9482,18883,US
Rosedale,CA,35.3886,-119.2058,18877,US
Santa Fe Springs,CA,33.9329,-118.0625,18871,US
Elizabeth City,NC,36.2942,-76.236,18871,US
Lumberton,NC,34.6312,-79.0186,18859,US
Mont-Saint-Hilaire,QC,45.5622,-73.1917,18859,CA
Centralia,WA,46.7223,-122.9696,18830,US
Hopkins,MN,44.9259,-93.4056,18819,US
Cumberland,MD,39.6515,-78.7584,18804,US
Bluffdale,UT,40.4744,-111.9381,18797,US
Cutlerville,MI,42.8403,-85.6734,18780,US
Brownwood,TX,31.7127,-98.9767,18777,US
Camrose,AB,53.0167,-112.8333,18772,CA
Pinole,CA,37.9931,-122.2833,18761,US
Gibsonton,FL,27.826,-82.3761,18754,US
Franklin Farm,VA,38.9133,-77.3969,18736,US
Wisconsin Rapids,WI,44.3927,-89.8265,18722,US
Laurel,VA,37.6375,-77.5062,18721,US
Ronkonkoma,NY,40.8037,-73.1246,18709,US
Marshfield,WI,44.6627,-90.1728,18700,US
Siloam Springs,AR,36.1844,-94.5315,18699,US
North Aurora,IL,41.8086,-88.3414,18696,US
Sherrelwood,CO,39.839,-105.0014,18692,US
Badger,AK,64.8006,-147.3877,18677,US
Thomasville,GA,30.8394,-83.9782,18666,US
Redland,MD,39.1339,-77.1464,18665,US
Stanford,CA,37.4252,-122.1674,18662,US
Five Forks,SC,34.8069,-82.2271,18656,US
Selwyn,ON,44.4167,-78.3333,18653,CA
Newburyport,MA,42.8124,-70.8878,18652,US
Weirton,WV,40.406,-80.5671,18647,US
Altus,OK,34.6565,-99.3061,18646,US
Ocean Springs,MS,30.4082,-88.7861,18646,US
Matteson,IL,41.5095,-87.7468,18645,US
Creve Coeur,MO,38.662,-90.443,18643,US
Brenham,TX,30.1584,-96.3966,18641,US
Round Lake,IL,42.3435,-88.1059,18628,US
Holly Springs,GA,34.1681,-84.4847,18627,US
Steiner Ranch,TX,30.3654,-97.896,18619,US
Los Lunas,NM,34.8115,-106.7803,18618,US
Tillsonburg,ON,42.8667,-80.7333,18615,CA
Cinco Ranch,TX,29.7395,-95.7607,18611,US
Arcata,CA,40.8615,-124.0758,18607,US
Manor,TX,30.3562,-97.5227,18603,US
Bensenville,IL,41.9579,-87.9442,18603,US
Valle Vista,CA,33.7436,-116.8871,18602,US
Colonia,NJ,40.5926,-74.3148,18587,US
Alsip,IL,41.6701,-87.7368,18583,US
Dover,NJ,40.8859,-74.5597,18563,US
Sycamore,IL,41.9957,-88.6821,18559,US
Haslett,MI,42.7525,-84.402,18559,US
El Reno,OK,35.5429,-97.966,18557,US
Villa Rica,GA,33.7294,-84.9177,18551,US
Auburndale,FL,28.0963,-81.8012,18530,US
Stuart,FL,27.1959,-80.2444,18520,US
Preakness,NJ,40.9382,-74.2242,18520,US
Conyers,GA,33.6646,-83.9966,18512,US
Phelan,CA,34.4398,-117.5248,18496,US
Mount Washington,KY,38.043,-85.5551,18480,US
Pinecrest,FL,25.665,-80.3042,18462,US
Ottawa,IL,41.3555,-88.8261,18447,US
Olivehurst,CA,39.0795,-121.5566,18444,US
North Decatur,GA,33.8074,-84.2889,18442,US
Syosset,NY,40.8157,-73.502,18433,US
Newton,KS,38.0368,-97.3449,18397,US
Sevierville,TN,35.8872,-83.5678,18397,US
Nederland,TX,29.9707,-94.0015,18381,US
Arroyo Grande,CA,35.1241,-120.5845,18372,US
Concord,MO,38.5117,-90.3574,18368,US
Wantagh,NY,40.6686,-73.5104,18365,US
Kingstowne,VA,38.7625,-77.1444,18360,US
Colonial Heights,VA,37.265,-77.3969,18352,US
Shorewood,IL,41.5169,-88.2146,18343,US
East Riverdale,MD,38.96,-76.9109,18336,US
Tallmadge,OH,41.1023,-81.4216,18335,US
Franconia,VA,38.7682,-77.1587,18335,US
Albert Lea,MN,43.6548,-93.3643,18330,US
Seabrook,MD,38.9802,-76.8502,18317,US
Cameron Park,CA,38.6738,-120.9872,18315,US
Lenoir,NC,35.9094,-81.5249,18299,US
Niles,OH,41.1879,-80.7531,18287,US
Brook Park,OH,41.4036,-81.8219,18284,US
Farmington,MO,37.7822,-90.4282,18282,US
Dumont,NJ,40.9452,-73.9923,18279,US
Menasha,WI,44.2125,-88.4271,18273,US
Pinehurst,NC,35.1922,-79.4684,18256,US
Bellwood,IL,41.8829,-87.8762,18256,US
Lake Shore,MD,39.103,-76.4876,18249,US
New River,AZ,33.8835,-112.0858,18240,US
Pataskala,OH,40.011,-82.7155,18223,US
Fairmont,WV,39.4768,-80.1491,18221,US
Lake Ronkonkoma,NY,40.8297,-73.1128,18221,US
Berea,OH,41.3696,-81.8641,18218,US
Guayama,PR,17.9743,-66.1104,18216,US
Ferguson,MO,38.749,-90.295,18213,US
Mount Holly,NC,35.3136,-81.0073,18208,US
Wallingford Center,CT,41.4499,-72.8189,18208,US
Franklin Park,IL,41.9361,-87.8794,18197,US
Gainesville,VA,38.7931,-77.6347,18196,US
Pelham,ON,43.0333,-79.3333,18192,CA
Chaparral,NM,32.0442,-106.406,18186,US
Calhoun,GA,34.491,-84.9386,18183,US
Richmond Hill,GA,31.9012,-81.3125,18181,US
Amsterdam,NY,42.942,-74.1906,18166,US
Manchester,MO,38.583,-90.5064,18160,US
Petawawa,ON,45.9,-77.2833,18160,CA
Cohoes,NY,42.7732,-73.7077,18159,US
White Settlement,TX,32.7554,-97.4605,18150,US
Canby,OR,45.2652,-122.6867,18134,US
Bayshore Gardens,FL,27.4345,-82.5793,18131,US
Trenton,MI,42.1394,-83.1929,18125,US
Steubenville,OH,40.3653,-80.6519,18124,US
Pinewood,FL,25.8697,-80.2174,18114,US
McAlester,OK,34.9257,-95.7734,18111,US
Glenn Heights,TX,32.5506,-96.8548,18096,US
Willimantic,CT,41.7171,-72.2114,18096,US
Johnstown,PA,40.326,-78.9194,18087,US
Palos Hills,IL,41.6986,-87.8266,18081,US
Murray,KY,36.6146,-88.3207,18080,US
Bourbonnais,IL,41.183,-87.8784,18078,US
Clemson,SC,34.6837,-82.8124,18072,US
Lake St. Louis,MO,38.7846,-90.7886,18066,US
Woodmere,NY,40.6375,-73.7219,18061,US
Firestone,CO,40.1565,-104.9494,18049,US
Graham,NC,36.0589,-79.3894,18048,US
Colonial Park,PA,40.2987,-76.8069,18032,US
Fort Carson,CO,38.7095,-104.772,18019,US
Heber,UT,40.507,-111.3986,18015,US
Jacksonville,IL,39.7292,-90.2317,18014,US
Scarsdale,NY,40.9902,-73.7773,18010,US
Powder Springs,GA,33.8659,-84.684,18009,US
Burlington,KY,39.0223,-84.7217,18008,US
Norcross,GA,33.9379,-84.2065,18007,US
Port Washington,NY,40.8268,-73.6765,18004,US
Castaic,CA,34.4818,-118.6316,17999,US
East St. Louis,IL,38.6155,-90.1304,17999,US
Shenandoah,LA,30.4019,-91.002,17998,US
Buford,GA,34.1192,-83.9903,17997,US
North Druid Hills,GA,33.8185,-84.3254,17997,US
Wahiawa,HI,21.5012,-158.0178,17996,US
Stony Plain,AB,53.5264,-114.0069,17993,CA
Oak Bay,BC,48.4264,-123.3228,17990,CA
Viera West,FL,28.2467,-80.7387,17984,US
Spanish Springs,NV,39.6568,-119.6694,17980,US
Anoka,MN,45.2099,-93.3893,17970,US
Anacortes,WA,48.4878,-122.6292,17966,US
North Grenville,ON,44.9667,-75.65,17964,CA
West Columbia,SC,33.9932,-81.0936,17963,US
North Babylon,NY,40.7314,-73.3248,17963,US
Hernando,MS,34.85,-89.9921,17949,US
Loyalist,ON,44.25,-76.75,17943,CA
Hope Mills,NC,34.971,-78.9597,17939,US
Cary,IL,42.2129,-88.2494,17923,US
Deux-Montagnes,QC,45.5333,-73.8833,17915,CA
Oxon Hill,MD,38.7884,-76.9727,17893,US
Gainesville,TX,33.639,-97.1487,17883,US
